id,text,query,country,city,userId,username,quote_count,reply_count,retweet_count,favorite_count,timestamp,createdAt
1452270924275781600,A turma boa já está nas ruas de várias capitais agora de manhã e vai continuar até o início da tarde. É o adesivaço… https://t.co/hQPySAvEq6,cirogomes,,,33374761,cirogomes,,,284,1658,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 10:49:04 GMT-0300 (Brasilia Standard Time)
1452250410962542600,"Agradeço antecipadamente à Turma Boa que estará, hoje, em muitas esquinas deste imenso Brasil, levantando a bandeir… https://t.co/Yd1mAlDYYW",cirogomes,,,33374761,cirogomes,,,378,2845,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sun Oct 24 2021 09:27:34 GMT-0300 (Brasilia Standard Time)
1452076261367586800,"Lamento muito o falecimento do meu amigo desde os tempos do movimento estudantil, Papito Oliveira. Ele era um grand… https://t.co/KGDe3oWl71",cirogomes,,,33374761,cirogomes,,,135,1603,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 21:55:33 GMT-0300 (Brasilia Standard Time)
1452064137626988500,"Muito obrigado a todas e todos que acompanharam a ótima conversa de hoje no @Podcast011. Parabéns ao MC M10, forte… https://t.co/ADhsdnFVjn",cirogomes,,,33374761,cirogomes,,,294,1769,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 21:07:23 GMT-0300 (Brasilia Standard Time)
1452055135258022000,O próximo presidente da República vai ter um desafio gigantesco. Eu estou com uma proposta de mudança. Mudando esse… https://t.co/CEYyx2cewR,cirogomes,,,33374761,cirogomes,,,359,2443,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 20:31:36 GMT-0300 (Brasilia Standard Time)
1452050188852502500,Eduardo Cunha é um dos maiores bandidos que já infestou a República brasileira. O incrível é que Lula deu a ele a e… https://t.co/zmpyb0Geu9,cirogomes,,,33374761,cirogomes,,,486,3815,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 20:11:57 GMT-0300 (Brasilia Standard Time)
1452049218420543500,"Você aí, meu irmão, que está desempregado, fique sabendo que o cara que foi apanhado traficando cocaína no avião do… https://t.co/KPlePfbN24",cirogomes,,,33374761,cirogomes,,,414,2518,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 20:08:06 GMT-0300 (Brasilia Standard Time)
1452045554901454800,"O cidadão da motocicleta, que vai entrar pela madrugada hoje para levar 5 reais a cada corrida, tem que pagar, no c… https://t.co/X60suD8jRV",cirogomes,,,33374761,cirogomes,,,425,2514,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 19:53:32 GMT-0300 (Brasilia Standard Time)
1452040651038728200,"Todo mundo ligado no #CiroNo011Kondzilla? Vem conferir nosso papo que tá muito bom! 

Foto com Marcelo Portuga, do… https://t.co/Ld3KwrzDpl",cirogomes,,,33374761,cirogomes,,,185,1208,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 19:34:03 GMT-0300 (Brasilia Standard Time)
1452038091103932400,"Eu sou mesmo indignado e sempre vou colocar o dedo na ferida, pois a política brasileira virou uma espécie de máfia… https://t.co/IskrHt0ytR",cirogomes,,,33374761,cirogomes,,,324,1745,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 19:23:53 GMT-0300 (Brasilia Standard Time)
1452036083370406000,"Com 36 anos eu tinha direito a 3 aposentadorias pro resto da vida, por ter sido deputado, prefeito e governador. Nu… https://t.co/op9hKU3PCF",cirogomes,,,33374761,cirogomes,,,621,5193,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 19:15:54 GMT-0300 (Brasilia Standard Time)
1452020926590111700,"Começou #CiroNo011Kondzilla! Todo mundo ligado?

Converso agora com Edinho Meirelles, MC M10 e DJ Buiu, nos estúdio… https://t.co/s6rnor6wSb",cirogomes,,,33374761,cirogomes,,,311,1475,Wed Oct 27 2021 21:59:53 GMT-0300 (Brasilia Standard Time),Sat Oct 23 2021 18:15:40 GMT-0300 (Brasilia Standard Time)
